Url,Label,having_IP_Address,URL_Length,Shortining_Service,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,URL_Depth,Domain_registeration_length,Favicon,port,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Abnormal_URL,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,age_of_domain,DNSRecord,web_traffic
http://ringring.vn/co-gai-khien-nguoi-di-duong-ngua-mat-vi-mac-noi-y-tren-pho-117444.html,0,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
http://stackoverflow.com/questions/30215583/how-to-apply-more-constraints-on-an-interface-declaration-in-java,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://pikabu.ru/tag/%D0%BC%D0%B8%D0%BD%D0%B8%D0%BC%D0%B0%D0%BB%D0%B8%D0%B7%D0%BC/hot,0,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://nesn.com/2015/05/bobby-bowden-jameis-winston-an-embarrassment-to-florida-state/,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://fazenda.gov.br/divulgacao/noticias/2015/maio/receita-abre-amanha-sexta-feira-08-05-a-consulta-ao-lote-de-restituicao-multiexercicio-do-irpf-do-mes-de-maio-2015,0,-1,1,-1,-1,-1,-1,-1,5,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,-1
http://thenextweb.com/facebook/2015/05/04/facebook-opens-up-internet-org-to-allow-developers-to-integrate-services/,0,-1,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://motthegioi.vn/the-gioi-mang/nhung-phan-mem-moi-hay-nhat-ngay-1352015-188194.html,0,-1,1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
http://motthegioi.vn/the-gioi-mang/chan-dai-cho-xe-bus-o-ha-noi-hang-ngan-nguoi-muon-xem-mat-187574.html,0,-1,1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
http://extratorrent.cc/torrent_download/4189260/Various+Artists+%E2%80%93+Pitch+Perfect+2+%28Original+Motion+Picture+Soundtrack%29+%282015%29+%5BiTunes+Plus+AAC+M4A%5D%7E%7ESM.torrent,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://buzzfil.net/article/5646/animaux/on-dirait-une-attaque-mais-la-realite-en-est-tout-autre-3.html?href=inner_website,0,-1,1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
https://twitter.com/share?url=http%3A%2F%2Fhubpages.com%2Fhub%2FLazy-Dog-Breeds&text=Lazy+Dog+Breeds,0,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://thenextweb.com/in/2014/08/19/india-becomes-ubers-largest-market-outside-us-launch-service-four-additional-cities/,0,-1,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://otomoto.pl/osobowe/citroen/ds3/?search%5Bfilter_enum_particle_filter%5D%5B0%5D=1,0,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://censor.net.ua/video_news/335373/boeviki_prodoljayut_obstrelivat_ukrainskie_pozitsii_iz_tyajelogo_orujiya_vozle_gorlovki_ispolzovali,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://ap.org/Content/AP-In-The-News/2012/AP-photographer-jumps-into-and-later-records-highway-drama,0,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://venturebeat.com/2010/07/14/squarespace-lands-38-5m-to-expand-its-web-publishing-platform/,0,-1,1,1,-1,-1,-1,-1,4,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://babal.net/books/view/961/%D8%AA%D8%B9%D9%82%D9%8A%D8%A8%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%B4%D8%B1%D8%A7%D9%82,0,-1,1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://extratorrent.cc/torrent_download/4191145/Internet+Download+Manager+%28IDM%29+6.23+Build+11++Registered+%5BFake+Serial+Fixed%5D.torrent,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://tobogo.net/cdsb/board.php?board=love&bm=view&no=78&category=&auth=&page=1&search=&keyword=&recom=,0,-1,1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
http://ringring.vn/ben-nhau-tron-doi-ban-dien-anh-bi-che-bai-tham-te-mac-doanh-thu-khung-117535.html,0,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1
http://torcache.net/torrent/AEBB3E6620927ED511CCD22FDC7CB732982E604D.torrent?title=[kickass.to]arrow.s03e18.720p.hdtv.x264.dimension.ripsalot,0,-1,1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://fanpage.gr/family/gineka/%ce%b7-%cf%83%ce%bf%ce%ba%ce%b1%cf%81%ce%b9%cf%83%cf%84%ce%b9%ce%ba%ce%ae-%ce%b1%ce%bb%ce%ae%ce%b8%ce%b5%ce%b9%ce%b1-%cf%80%ce%af%cf%83%cf%89-%ce%b1%cf%80%cf%8c-%cf%84%ce%bf-%cf%83%cf%8e%ce%bc%ce%b1/,0,-1,1,-1,-1,-1,-1,-1,3,1,1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://elitedaily.com/news/world/government-agency-admits-marijuana-kill-cancer/996178/,0,-1,1,-1,-1,-1,-1,-1,4,-1,1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://coccoc.com/vi/news/nha-nha-mot-doi-thu-canh-tranh-voi-google-maps-tai-viet-nam-vua-duoc-ra-mat-tren-kho-ung-dung-ios,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://nguyentandung.org/bo-truong-tu-phap-noi-ve-cuoc-cach-mang-trong-quan-ly-ho-tich.html,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://nymag.com/thecut/2014/06/these-fetish-photos-were-kept-hidden-for-years.html,0,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://syosetu.com/searchuser/search/index.php?name1st=%E3%81%8D&all=1&all2=1&all3=1&all4=1&p=10,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://olx.ro/i2/servicii-afaceri-colaborari/servicii-auto-transporturi/servicii-de-transport/,0,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://olx.ro/i2/servicii-afaceri-colaborari/servicii-auto-transporturi/servicii-de-transport/js/spring.js,0,-1,1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://olx.ro/i2/electronice-si-electrocasnice/electrocasnice/aer-conditionat/gtm.js,0,-1,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://mic.com/articles/104722/eminem-just-rapped-about-raping-iggy-azalea-and-she-responded-in-the-best-way-possible,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://motthegioi.vn/thethao/quan-vot/rome-masters-tsonga-rot-dai-nadal-di-tiep-vao-vong-3-188472.html,0,-1,1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
http://indianexpress.com/article/opinion/columns/the-shadows-of-forgotten-ancestors/,0,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://mylust.com/videos/14419/friend-from-delhi-fucks-his-indian-wife-missionary-style/,0,-1,1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://fanpage.gr/family/antras/%ce%bc%cf%80%ce%bf%cf%81%ce%b5%ce%af%cf%84%ce%b5-%ce%bd%ce%b1-%ce%ba%ce%b1%cf%84%ce%b1%ce%bb%ce%ac%ce%b2%ce%b5%cf%84%ce%b5-%cf%84%ce%bf-%cf%87%ce%b1%cf%81%ce%b1%ce%ba%cf%84%ce%ae%cf%81%ce%b1-%ce%b5/,0,-1,1,-1,-1,-1,-1,-1,3,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1
http://web.de/magazine/unterhaltung/tv-film/aktuelle-kinotrailer/trailer-hotel-transsilvanien-2-30507844,0,-1,1,-1,-1,-1,-1,-1,5,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
http://irecommend.ru/content/tri-polugratsii-ili-nemnogo-o-lyubvi-v-kontse-tysyacheletiya-ekaterina-vilmont,0,-1,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://buzzfil.net/article/5566/c-mignon/tres-noble-ce-que-ce-jeune-homme-fait-pour-cette-femme-sans-abri-3.html?href=inner_website,0,-1,1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://stackoverflow.com/questions/292357/what-are-the-differences-between-git-pull-and-git-fetch,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://xvideo-jp.com/archives/category/%e8%bc%9d%e6%9c%88%e3%81%82%e3%82%93%e3%82%8a,0,-1,1,-1,-1,-1,1,-1,3,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://bdnews24.com/world/2015/05/14/us-investigators-review-data-from-fatal-philadelphia-train-wreck,0,-1,1,-1,-1,-1,-1,-1,5,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://otomoto.pl/osobowe/jeep/grand-cherokee/iii-2005-2010/-/suv/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,0,-1,1,-1,-1,-1,-1,-1,7,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://correios.com.br/sobre-correios/a-empresa/revista-de-estudo-de-direito-postal-da-ect,0,-1,1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
http://ap.org/Content/AP-In-The-News/2012/In-case-you-missed-it-AP-journalists-in-and-on-the-news-4302012,0,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://extratorrent.cc/torrent_download/4189652/PornstarsPunishment+-+Krissy+Lynn+-+Cathartic+Anal+Coitus+%2805.13.2015%29.torrent,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://udn.com/news/story/7325/898844-%E5%8F%B0%E4%B8%AD%E8%8A%B1%E5%8D%9A%E6%94%B9%E4%B8%BB%E9%A1%8C-%E6%9E%97%E4%BD%B3%E9%BE%8D%E9%87%8D%E7%94%B3%EF%BC%9A%E7%B5%95%E5%B0%8D%E8%BE%A6,0,-1,1,-1,-1,-1,-1,-1,4,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=63757&order=m&p=2&string=%7Bstring%7D,0,-1,1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://searchengineland.com/after-several-public-google-maps-hacks-google-forced-to-suspend-map-maker-to-prevent-more-fake-edits-220651,0,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://dropbooks.tv/search/index/word:%E4%BA%A4%E9%9F%BF%E8%A9%A9%E7%AF%87%E3%82%A8%E3%82%A6%E3%83%AC%E3%82%AB%E3%82%BB%E3%83%96%E3%83%B3,0,-1,1,-1,-1,-1,-1,-1,3,1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1
http://mirtesen.ru/url?e=simple_click&blog_post_id=43611409690&url=http%3A%2F%2Fobshestvomt.ru%2Fblog%2F43611409690%2FStalin-v-protsentnom-sootnoshenii,0,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
http://momoshop.com.tw/category/LgrpCategory.jsp?l_code=2100200000&mdiv=1000900000-bt_5_023_10&ctype=B&mdiv=1000900000-bt_5_023_10&ctype=B,0,-1,1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://extratorrent.cc/torrent/4190375/VA-Namaste_GOA_Volume_2_20_Psychedelic_Trance_Tunes-LTDS010-WEB-2015-PITY.html,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
http://stackoverflow.com/questions/30226131/could-not-load-the-image-referenced-from-a-nib-in-the-bundle-with-identifier,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://tobogo.net/cdsb/board.php?board=storymovie&bm=view&no=8373&category=&auth=&page=1&search=&keyword=&recom=,0,-1,1,-1,-1,-1,-1,-1,2,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1
https://twitter.com/share?text=%D0%A4%D0%BE%D1%82%D0%BE%D0%BF%D0%BE%D0%B4%D0%B1%D0%BE%D1%80%D0%BA%D0%B0+%D0%B7%D0%B0+29.04.2015&url=http%3A%2F%2Ffishki.net%2Fphoto%2F1517170-fotopodborka-za-29042015.html%2Fgallery-1952328%2F,0,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://otomoto.pl/osobowe/bmw/seria-3/-/320/JOcK7gzdoyrcIT2176iLzhCz8UoPOGcT6Y1ax8FNTPf.l7,0,-1,1,-1,-1,-1,-1,-1,6,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
http://mashable.com/entertainment/2015/05/03/game-of-thones-season-5-episode-4-recap,0,-1,1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://pikabu.ru/tag/%D0%BA%D0%BE%D0%BD%D1%86%D0%BB%D0%B0%D0%B3%D0%B5%D1%80%D1%8C%20%D1%8D%D1%82%D0%BE%20%D0%BF%D1%80%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%BE/hot,0,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://comicbook.com/2015/05/12/ryan-reynolds-deadpool-tries-to-kill-mario-lopez-again/,0,-1,1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://mediaset.it/mediasetextra/articoli/pasion-morena-le-trame-dal-9-al-13-marzo_11570.shtml,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://kenh14.vn/2-tek/lo-dien-hinh-anh-smartphone-dau-tien-cua-sony-chay-windows-phone-2014070905055829.chn,0,-1,1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
http://nesn.com/2015/05/ufc-fight-night-miocic-vs-hunt-live-stream-watch-weigh-in-online/,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://medium.com/bright/what-if-we-prescribed-video-games-and-not-ritalin-to-treat-adhd-88a55104ad26?source=reading-list-recommended_user,0,-1,1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://censor.net.ua/photo_news/334951/v_odesse_na_kulikovom_pole_ustanovili_metallodetektory_na_kryshe_doma_profsoyuzov_dejurit_spetsnaz_lyudi,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://fishki.net/auto/1526572-avtomobili-peredelannye-pod-drugie-modeli.html?from=trend,0,-1,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://web.de/magazine/unterhaltung/lifestyle/frauen-kleid-frage-fragen-stehts-30282514,0,-1,1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
http://olx.co.id/q-%7Bq%7D/riau?utm_source=google&utm_medium=search&utm_campaign=search_organic&mappingUrl=1,0,-1,1,1,-1,-1,-1,-1,2,-1,1,-1,-1,0,1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
http://xhamster.com/movies/4577575/sandravotz_sklave_klopft_mit_toc_toc_eichel_weich.html,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://thenextweb.com/businessapps/2015/05/11/the-18-best-blogging-and-publishing-platforms-on-the-internet-today/gtm.js,0,-1,1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://kotaku.com/5733206/a-new-and-maybe-better-way-to-stop-people-from-being-jerks-online,0,-1,1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://mylust.com/videos/227455/stunning-college-girls-discover-their-lesbian-side/,0,-1,1,1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://privatbank.ua/ua/business/universalnyje-reshenija/mobilnyj-platezhnyj-terminal/,0,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://pikabu.ru/tag/%D0%B7%D0%BD%D0%B0%D0%BA%D0%BE%D0%BC%D1%81%D1%82%D0%B2%D0%B0/hot,0,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://extratorrent.cc/torrent_download/4190933/Judah+the+Lion+-+Kids+These+Days+%5B2015%5D+%5BMP3-320KBPS%5D+%5BH4CKUS%5D+%5BGloDLS%5D.torrent,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1
https://www.gov.uk/government/organisations/veterans-advisory-and-pensions-committees-x13,0,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://superuser.com/users/365716/%d0%92%d0%b8%d0%ba%d1%82%d0%be%d1%80-%d0%a6%d0%b2%d0%b8%d0%b3%d0%be,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://codecanyon.net/item/xslider-responsive-wordpress-slider-plugin/full_screen_preview/11421835,0,-1,1,-1,-1,-1,-1,-1,4,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://torcache.net/torrent/0FF0E2F39CD5AB403EE03F8E1B69127D0476D976.torrent?title=[kickass.to]komban.2015.hq.real.dvdscr.xvid.1cd.700mb.tamil,0,-1,1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
http://genius.com/4278571/Sam-altman-lecture-1-how-to-start-a-startup/The-tenth-social-network-and-limited-only-to-college-students-with-no-money-also-terrible-myspace-has-won-and-who-wants-college-students-as-customers,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://ap.org/Content/AP-In-The-News/2013/AP-hires-Alan-Suderman-as-Va-Statehouse-Reporter,0,-1,1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://grantland.com/hollywood-prospectus/songs-of-the-week-lets-speculate-wildly-about-what-frank-oceans-new-lp-will-sound-like/,0,-1,1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1
https://quizlet.com/login?redir=https%3A%2F%2Fquizlet.com%2Flogin%3Fredir%3Dhttps%253A%252F%252Fquizlet.com%252Fsubject%252F,0,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://correios.com.br/Para-governo/tribunais-e-poder-judiciario/solucoes-em-marketing/mala-direta-postal-especial,0,-1,1,-1,-1,-1,-1,-1,4,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1
http://kotaku.com/when-medieval-combat-meets-ufc-1699649567/1699846205/templates/closure/,0,-1,1,-1,-1,-1,-1,-1,4,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://motthegioi.vn/cau-chuyen-khoa-hoc/thiet-bi-giup-kiem-soat-benh-beo-phi-181972.html,0,-1,1,-1,-1,-1,-1,-1,2,1,1,-1,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,1
http://skyrock.com/videos/eDJwemY2bDoxMw==-Gros-freestyle-dans-le-Planete-Rap-de-Sneazzy.html?top=3&period=,0,-1,1,-1,-1,-1,-1,-1,2,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://seekingalpha.com/article/3180186-disappointing-retail-numbers-continue-to-support-our-cautious-outlook,0,-1,1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://diply.com/cool-things/traditional-easter-foods-cultures-around-the-world/107682,0,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://otomoto.pl/osobowe/bmw/seria-3/e36-1990-1999/-/sportowy-coupe/EW4Hou_aN610rPsocimkJ_IuLBofatBy4b0MLqoh7Lf.B7,0,-1,1,-1,-1,-1,-1,-1,7,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1
http://gizmodo.com/flying-rescue-drones-will-claw-like-eagles-and-swarm-li-1704175878,0,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://livetv.sx/bg/lenta/35224_rozberg_ochakvam_da_prodlzha_s_pobedite_i_v_domashnata_gp_na_monako/,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://nypost.com/2015/05/05/huffington-post-turns-10-but-its-profits-are-still-a-mystery/?share=email,0,-1,1,1,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://xhamster.com/movies/4576928/massaging_shy_japanese_girlfriends_part_6_of_6.html,0,-1,1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F5BEl03Sbd8deqTyI+%E6%B8%8B%E8%B0%B7%E3%82%8A%E3%81%AA+%E7%84%A1%E4%BF%AE%E6%AD%A3+2+%23ero+%23douga+%23agesage,0,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://genius.com/2990088/Us-general-services-administration-gsa-mentor-protege-program-subpart-51970/Costs-incurred,0,-1,1,-1,-1,-1,-1,-1,3,-1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
http://pikabu.ru/tag/%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9%20%D0%B1%D0%B8%D0%BB%D0%B5%D1%82/hot,0,-1,1,-1,-1,-1,-1,-1,3,1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1
